,content,tokens_final,cluster,action_cluster
1525,식세기 진짜 인생템이에요ㅋㅋ 축하드려용,"['세기', '인생', '축하', '드리다']",4,3
1526,헐 8만원요..? 그냥 쓰시는게 나을듯ㅠ,['쓰다'],4,1
1527,저도 비슷한 경험있어요ㅋㅋ 냉장고 폭 2센치 차이로 난리남,"['비슷하다', '경험', '냉장고', '차이', '난리']",4,1
1528,남편분 반응이 궁금하네욬ㅋㅋ,"['남편', '반응']",4,3
1529,스마트진단 진짜 편함... 전화안해도되서 조음,"['스마트', '진단', '편하다', '전화', '조음']",4,1
1530,다음날 오시다니ㄷㄷ 빠르네요,"['다음날', '빠르다']",4,3
1531,배송기사님 복불복인데 잘만나셨네,"['배송', '기사', '복불복', '만나다']",4,2
1532,260도 비싼데 300은 ㅎㄷㄷ,['비싸다'],4,4
1533,블프 지나갔는데 내년엔 미리 장바구니 담아놔야겠다ㅜㅜ,"['블프', '지나가다', '내년', '장바구니', '담다']",4,4
1534,부모님 설득 성공한거 대박이네욬ㅋㅋ 우리 엄마는 절대 안될듯,"['부모', '설득', '성공', '엄마']",4,3
1535,혹시 어느 제품들로 구매하셨어요? 저도 내년 결혼인데 참고하고싶어요~,"['제품', '구매', '내년', '결혼', '참고']",4,3
1536,LG몰도 그런거 있어요~ 신청란 체크하면 알아서 처리해줘요ㅎㅎ,"['신청', '체크', '처리']",4,2
1537,동사무소 전화하는거 진짜 귀찮던데 ㅋㅋ 좋은정보,"['동사무소', '전화', '귀찮다', '좋다', '정보']",4,3
1538,무료수거 맞아요~ 단 구매할때만 가능!,"['무료', '수거', '맞다', '구매', '가능']",4,4
1539,30만원 차이면 엄청나네요ㄷㄷ 저도 다음에 LG몰 먼저 확인해봐야겟다,"['차이', '엄청나다', '다음', '확인']",4,3
1540,케어솔루션 뭔가요? 궁금,"['케어', '솔루션']",4,1
1541,오 30만원 차이면 크네요! 저도 고민중인데 용기나요ㅋㅋ,"['차이', '크다', '고민', '용기']",4,3
1542,삼성몰 멤버십 할인 받으셨어요? 그거 쓰면 더 싸요~,"['삼성몰', '멤버십', '할인', '쓰다', '싸다']",4,1
1543,LG포인트 쌓이는거 개꿀ㅋㅋ 다음 구매때 쓸수있음,"['포인트', '쌓이다', '다음', '구매', '쓰다']",4,1
1544,139? 지금도 그가격인가요?,"['지금', '가격']",4,4
1545,네이버 중에서도 어디서 사셨어요? 스토어팜이요?,"['네이버', '사다', '스토어']",4,3
1546,인정이요ㅋㅋ 저도 작년에 6월에 주문했다가 7월말에 받음...,"['인정', '작년', '주문']",4,3
1547,오 정보 감사해요! 저도 당장 알아봐야겠네요,"['정보', '감사', '당장', '알아보다']",4,3
1548,배송 딜레이 진짜 최악이죠ㅠ 미리 사는게 답인듯,"['배송', '딜레이', '최악', '사다']",4,4
1549,어떤 제품이세요? 저도 찾는중인데 추천좀,"['제품', '찾다', '추천']",4,4
1550,로켓배송 안되는거 이제 못사겠음 진심ㅋㅋ,"['로켓', '배송', '사다', '진심']",4,2
1551,70만원 차이면 미쳤네요ㅋㅋ 매장 뭐하는거임,"['차이', '미치다', '매장']",4,4
1552,식세기는 진짜 인생템이에요ㅠㅠ 이제 설거지 안해두 됨,"['세기', '인생', '설거지']",4,1
1553,오 축하드려용 근데 빌트인은 싱크대 작업 따로 해야되지않나요?,"['축하', '드리다', '빌트', '싱크대', '작업']",4,3
1554,애기있으면 무조건 사세요ㅋㅋ 진작살껄 후회됨,"['애기', '사다', '사다', '후회']",4,1
1555,아 이거 저도 당할뻔했어요ㅋㅋ 냉장고 살때 cm까지 다 재봤음,"['당하다', '냉장고', '사다', '재']",4,4
1556,ㅋㅋ앜ㅋㅋ 상상만해도 빡칠듯ㅠ 기사님도 난감하셨겠다,"['상상', '치다', '기사']",4,1
1557,2주ㅋㅋ 그새 빨래 어케하셨어요ㅠㅠ,"['그새', '빨래']",4,1
1558,앱으로 신청가능한게 개이득ㅇㅈ 전화할 필요없음,"['신청', '가능', '이득', '전화', '필요']",4,3
1559,오 저도 다음에 문제생기면 앱써봐야겟다ㅠ 정보감사,"['다음', '문제', '생기다', '쓰다', '정보', '감사']",4,3
1560,기사님 친절하셨나용?,"['기사', '친절']",4,1
1561,저도 작년에 급하게 산거 쓰는데 ㅇㅈ 물 엄청받아욬ㅋㅋ,"['작년', '급하다', '사다', '쓰다']",4,4
1562,위닉스꺼 괜찮죠! 근데 소음은 좀 있긴해요 ㅎㅎ,"['위닉스꺼', '괜찮다', '소음']",4,1
1563,문폭 체크 진짜 중요한데 ㄷㄷ 저희집은 못들어와서 반품했어요 ㅠ,"['체크', '중요', '들어오다', '반품']",4,4
1564,매장은 인건비 매장운영비 다 들어가서 비쌀수밖에 없죠ㅋㅋ,"['매장', '인건비', '매장', '운영비', '들어가다', '비싸다']",4,4
1565,헐 20만원이면 진짜 아깝다ㅠㅠ 저도 비슷한 경험 있어서 공감됨..,"['비슷하다', '경험', '공감']",4,1
1566,취소하고 다시 사시면 안되나요?,"['취소', '사다']",4,3
1567,아 이런거 진짜 열받죠ㅋㅋ 저도 예전에 30만원 손해봄,"['예전', '손해']",4,4
1568,헐 63? 저도 같은거 보고잇는데 그가격 실화에요?,"['가격', '실화']",4,1
1569,부럽ㅠㅠ 전 타이밍 놓쳐서 다시 90으로 올라갔더라구요ㄷㄷ,"['타이밍', '놓치다', '올라가다']",4,2
1570,오 축하해요! 저도 내년엔 미리 장바구니 담아놔야지,"['축하', '내년', '장바구니', '담다']",4,4
1571,시댁 설득하기 힘들지않았어요?ㅠ 저희는 반대가 심해서..,"['시댁', '설득', '힘들다', '반대', '심하다']",4,4
1572,오 저도 몰랐는데 이런 기능이 있었네요! 다음에 꼭 써봐야겠어요 ㄱㅅㄱㅅ,"['기능', '다음', '쓰다']",4,4
1573,진짜 이거 개꿀ㅋㅋ 예전엔 폐가전 버리기 진짜 골치였는데,"['예전', '가전', '버리다', '골치']",4,4
1574,엘포인트 다음번에 또 쓸수이써서 좋음 ㅇㅈ,"['포인트', '다음', '번', '쓰다', '쓰다', '좋다']",4,1
1575,저도 비스포크 알아보는중인데 몇칸짜리 구매하셨어요?,"['비스', '포크', '알아보다', '구매']",4,2
1576,색상 조합 ㄹㅇ 너무 많아서 결정장애옴ㅠ,"['색상', '조합', '많다', '결정', '장애']",4,2
1577,엘포 쌓이는게 은근 크죠ㅋㅋ 나중에 또 살때 쓸수잇어서,"['쌓이다', '은근', '크다', '사다', '쓰다']",4,2
1578,2+1이벤트 뭔가요? 지금도하나,"['이벤트', '지금']",4,4
1579,35만원 차이면 완전 이득이네요! 어떤 모델인지 알려주실수있나용?,"['차이', '이득', '모델', '알리다']",4,3
1580,색상은 진짜 직접봐야하는데 ㅋㅋ 그래도 그정도 할인이면 인정,"['색상', '할인', '인정']",4,2
1581,오 저도 디오스 고민중인데 참고할게요~,"['디오스', '고민', '참고']",4,3
1582,117이면 진짜 싼거에요? 저도 알아봐야겠네,"['싸다', '알아보다']",4,2
1583,오 저도 지금 알아보는중인데 진짜 싸네요ㄷㄷ,"['알아보다', '싸다']",4,2
1584,작년 7월에 급하게사서 65만원 줬던 기억이..ㅠㅠ 부럽,"['작년', '급하다', '사다', '기억']",4,4
1585,혹시 무선시간은 어떤가요? 궁금,"['무선', '시간']",4,3
1586,46이면 개이득ㅋㅋ 저 70에 샀는데 ㅠ,"['이득', '사다']",4,4
1587,어느 제품 사셨어요? 저도 공청기 알아보는중인데,"['제품', '사다', '알아보다']",4,2
1588,오 3만원 차이면 꽤 크네요 부럽,"['차이', '크다']",4,3
1589,저도 이번주에 주문했는데 아직 안왔어요ㅠ 얼마나 편하신가요?,"['주문', '편하다']",4,3
1590,SK매직 괜찮죠! 저는 2년째 쓰는중,"['매직', '괜찮다', '쓰다']",4,2
1591,공간 문제는 진짜 측정 잘 해야되요ㅜㅜ 저는 그거 때매 반품했었음,"['공간', '문제', '측정', '반품']",4,4
1592,애들있으면 식세기 필수죠 ㅋㅋ 저도 2년전에 질렀는데 인생템,"['세기', '필수', '지르다', '인생']",4,1
1593,헐 그건 진짜 황당하네요ㄷㄷ AS 전화는 해보셨어요?,['전화'],4,3
1594,문 사이즈 측정은 기본인데 기사님이 불친절하셨나봐요ㅜ,"['사이즈', '측정', '기본', '기사', '친절']",4,1
1595,앱으로 AS되는거 진짜 편하죠ㅎㅎ 저도 냉장고 그렇게 했어요,"['편하다', '냉장고']",4,1
1596,다음날 출동은 진짜 갓LG...,"['다음날', '출동']",4,3
1597,위닉스 쓰는데 조용하고 괜찮더라구요~ 가격대비 성능 좋음,"['닉스', '쓰다', '괜찮다', '가격', '대비', '성능', '좋다']",4,1
1598,15만원 차이면 크네요 ㄷㄷ 오프라인은 뭐하러 가나싶음,"['차이', '크다', '오프라인']",4,2
1599,저도 냉장고 살때 현카 10프로 놓쳐서 완전 후회중ㅠ,"['냉장고', '사다', '놓치다', '후회']",4,1
1600,헐 대박.. 저도 그때 장바구니만 담아놨는데 ㅠㅠ 후회중,"['그때', '장바구니', '담다', '후회']",4,1
1601,139면 진짜 개꿀이네요! 축하드려용,"['축하', '드리다']",4,3
1602,오 대박 백만원이요? 그정도면 신혼여행비 나오겠는데요 ㄷㄷ,"['신혼여행', '나오다']",4,1
1603,축하드려요~ 저도 내년에 결혼인데 참고할게요!,"['축하', '드리다', '내년', '결혼', '참고']",4,3
1604,시어머님 설득 성공ㅋㅋ 가격이 진리죠,"['시어머님', '설득', '성공', '가격', '진리']",4,3
1605,무료 수거 최고... 예전엔 용달 불러야했는데ㅠㅠ,"['무료', '수거', '최고', '예전', '부르다']",4,4
1606,이거 모르는 사람 의외로 많더라구요 꿀팁!,"['사람', '많다']",4,2
1607,배송 얼마나 걸렸나요? 저도 주문할까 고민중ㅋㅋ,"['배송', '걸리다', '주문', '고민']",4,3
1608,AS는 확실히 공식이 낫죠 ㅇㅇ 근데 가격이 문제라,"['공식', '가격', '문제']",4,3
1609,멤버십 가입하면 적립도 쏠쏠하더라구용 계속 쓰게됨ㄷㄷ,"['멤버십', '가입', '적립', '쓰다']",4,1
1610,앱연동 저도 한참 걸렸어요ㄷㄷ 그래도 익숙해지면 괜찮던데,"['연동', '걸리다', '괜찮다']",4,3
1611,동네매장 압박 실화냐구요ㅋㅋ공감,"['동네', '매장', '압박', '실화', '공감']",4,1
1612,색상 차이 어느정도예요? 저도 오브제 고민중이라..,"['색상', '차이', '오브제', '고민']",4,3
1613,저도 3월에 쿠팡에서 질렀는데 여름보다 40만원 쌌어요 ㄷㄷ,"['쿠팡', '지르다', '여름', '싸다']",4,4
1614,전 작년에 여름에 사서 2주 기다렸는데 ㅋㅋ 올해는 미리,"['작년', '여름', '사다', '기다리다', '올해']",4,4
1615,어떤 모델 사셨어요? 저도 고민중인데 추천부탁드려용,"['모델', '사다', '고민', '추천', '부탁드리다']",4,4
1616,79? 완전 싸게 사셨네 부럽,"['싸다', '사다']",4,2
1617,어떤제품 사셨나용? 저도 하나 사려구요,"['제품', '사다', '사다']",4,4
1618,S8 Pro Ultra 저도 쓰는데 개꿀 ㄷㄷ 온라인으로 사도 됩니다,"['쓰다', '온라인', '사다']",4,1
1619,택배비 아까워도 환불하고 다시사세요;; 그냥두면 더 스트레스임,"['택배비', '환불', '사다', '두다', '스트레스']",4,4
1620,전 삼성껀데 3일 기다렸어요 ㅋㅋ 부럽,"['삼성', '기다리다']",4,4
1621,LG몰앱에서 바로 신청되나요? 저도 해봐야지,['신청'],4,3
1622,위닉스 쓰는데 조용하고 좋아요~ 설치도 그냥 갖다놓기만 하면 되서 편해요,"['닉스', '쓰다', '좋다', '설치', '갖다', '놓다', '편하다']",4,1
1623,와 870리터면 진짜 크던데 계단으로? 대박ㄷㄷ,"['크다', '계단']",4,2
1624,음료수 센스 굿! 저도 다음엔 그래야겠다,"['음료수', '센스', '좋다', '다음']",4,1
1625,3층 계단.. 기사님들 진짜 대단하심ㅠㅠ,"['계단', '기사']",4,2
1626,근데 AS는 오프라인이 더 빠르다던데 그건 어떤가요?,"['오프라인', '빠르다']",4,2
1627,아 저도그때 카트에만담아놓고 결제안했다가 놓쳤어요ㅜㅜ 진짜후회중,"['그때', '카트', '담다', '결제', '놓치다', '후회']",4,1
1628,와 대박이네요 ㄷㄷ 저도 내년에 결혼인데 참고할게요!,"['대박', '내년', '결혼', '참고']",4,3
1629,시어머니 설득 성공 축하드려욬ㅋㅋ 요즘 온라인이 진짜 혜자죠,"['시어머니', '설득', '성공', '축하', '드리다', '요즘', '온라인', '혜자']",4,3
1630,시댁 인정받으셨으면 성공이닼ㅋㅋ 온라인이 대세긴 함,"['시댁', '성공', '온라인', '대세']",4,1
1631,저도 이거 몰라서 헷갈렸는데 편하네용,"['헷갈리다', '편하다']",4,3
1632,쿠팡도 폐가전 수거 되나요?,"['쿠팡', '가전', '수거']",4,4
1633,예전에 청소기 버리려고 동네 돌아다닌 기억이ㄷㄷ,"['예전', '청소기', '버리다', '동네', '돌아다니다', '기억']",4,4
1634,회원쿠폰 얼마나 할인되나요?,"['회원', '쿠폰', '할인']",4,3
1635,케어플러스 공짜로준다는게 진짜 개이득,"['케어', '플러스', '공짜', '이득']",4,3
1636,3일도 빠른거 아닌가요?ㅋㅋ 전 일주일 기다림,"['빠르다', '기다리다']",4,4
1637,멤버십 할인 얼마나 되나요?,"['멤버십', '할인']",4,1
1638,혹시 모델명 알수잇을까요? 저도 디오스 알아보는중이라,"['모델명', '디오스', '알아보다']",4,2
1639,40이면 진짜크네 ㅋㅋ 저는 20정도 차이났었는데,"['크다', '차이']",4,3
1640,다음날 바로요? 대박.. 전 일주일 걸린다길래 포기했던,"['다음날', '대박', '일주일', '걸리다', '포기']",4,3
1641,혹시 카드 어떤거 쓰셧나요?,"['카드', '쓰다']",4,1
1642,저 작년 5월에 샀는데 여름보다 20만원정도 쌌어요ㄷㄷ,"['작년', '사다', '여름', '싸다']",4,4
1643,전 작년에 6월되니까 배송 한달 기다렸습니다ㅋㅋ 미리가 답,"['작년', '배송', '기다리다']",4,4
1644,저도 요새 가격추적 앱 쓰는데 진짜 하루에도 천차만별이에요 ㄷㄷ,"['요새', '가격', '추적', '쓰다', '하루', '천차만별']",4,1
1645,매장 95는 좀 심하네 ㅠ,"['매장', '심하다']",4,4
1646,식세기는 인생템이에요...진작 살걸 후회중ㅋㅋ,"['세기', '인생', '사다', '후회']",4,1
1647,헐 배수구까지 생각 못했네요ㅠ 저도 조심해야겠다,"['헐다', '배수구', '생각', '조심']",4,3
1648,아 저도 비슷한 경험있어요ㅋㅋ큐ㅠ 냉장고 문짝 방향때문에 반품한적;;,"['비슷하다', '경험', '냉장고', '문짝', '방향', '반품']",4,1
1649,11번가는 반품 빠르긴한데 이런일 생기면 진짜 빡치죠ㅜㅜ,"['번가', '반품', '빠르다', '생기다', '치다']",4,3
1650,앱 어차피 as 동일하고 기간 끝나면 유상이니 싼 거 ㄱ 조굼씩 다르긴하다던데 인터넷이 가격 생각하면 더 낫지,"['동일', '기간', '끝나다', '유상', '싸다', '조구', '다르다', '인터넷', '가격', '생각']",4,3
1651,안그래도 모델 많아서 미쳐버리겠는데 홈쇼핑용 모델을 따로 만든다고? ㅋㅋ나도 그생각인데.. 아빠는 부품이 다르다 뭐가 하나 빠졌다 하시는데 그렇게 차이 둬서 만들기가 더 힘들지 않을까 싶어서 모델명이 같다면 동일합니다,"['모델', '많다', '미치다', '홈', '쇼핑', '모델', '만들다', '생각', '아빠', '부품', '다르다', '빠지다', '차이', '두다', '만들다', '힘들다', '모델명', '동일']",4,4
1652,고마워! 11번가 98만원이라 거기서 사야게따 😂 타임딜걸려서 임직원할인안붙음ㅋㅋ 헉 그럼 원래 더 싼데 오히려 지금 더 비싸진거야?,"['사야게따', '타임', '걸리다', '임직원', '할인', '붙다', '싸다', '비싸다']",4,2
1653,앱들어가서 신혼가전 싹다 확인해보니 제가 일일이 찾은것보다 조금씩 다 비쌉니다 동일제품인것도있고 아닌것도 있지만 기능으로 봤을때 작은것까지도 동일한 제품인데 금액은 비싼 사이트들이에요 7품목 총 계산해보니 90만원돈 차이가 나네요,"['들어가다', '신혼', '가전', '확인', '찾다', '비싸다', '동일', '제품', '기능', '작다', '동일', '제품', '금액', '비싸다', '사이트', '품목', '계산', '차이']",4,4
