,content,tokens_final,cluster,action_cluster
6327,여름철마다 눅눅했던 집안이 제습기 덕분에 정말 쾌적해졌어요 작동 소음도 크지 않고 습도도 금방 맞춰줘서 만족합니다 빨래 건조할 때도 유용하고 전력 소모도 적은 편이라 걱정 없이 매일 사용하고 있어요 디자인도 깔끔해서 집 어디에 둬도 잘 어울려요 제습기 구매 고민하시는 분들께 강력 추천합니다,"['여름철', '집안', '제습기', '덕분', '작동', '소음', '크다', '습도', '맞추다', '만족', '빨래', '건조', '유용', '전력', '소모', '적다', '걱정', '디자인', '두다', '어울리다', '제습기', '구매', '고민', '강력', '추천']",1,3
6328,제습기를 사용해보니 제습력이 정말 뛰어났어요 하루에 13리터 정도의 습기를 빠르게 제거해 주어서 꿉꿉한 날씨에도 실내가 금세 뽀송해졌습니다 습기가 많은 날에도 곰팡이나 냄새가 거의 생기지 않아 집안이 훨씬 쾌적해졌어요 소음이 적어 밤에도 부담 없이 사용할 수 있었고 물통 용량이 넉넉해 자주 비우지 않아도 돼서 편리했습니다,"['제습기', '뛰어나다', '하루', '습기', '빠르다', '제거', '날씨', '실내', '뽀송', '습기', '많다', '곰팡이', '냄새', '생기다', '집안', '소음', '적다', '부담', '물통', '용량', '비우다', '편리']",1,3
6329,지하 집이라 여름에 너무 습한거같아서 구매했어요 생각보다 물이 빨리 차서 자주 갈아줘야하긴했지만 여름에 잘썼습니다 각 모드도 설정할 수 있고 공기정화 모드 해두면 더 시원하고 쾌적해서 좋아용,"['지하', '여름', '습하다', '구매', '생각', '차', '갈다', '여름', '쓰다', '모드', '설정', '공기', '정화', '모드', '좋다']",1,3
6330,원룸 여름에 필수입니다 추울때 사세요 여름에 쿠폰 맥여서 산거보다 훨 저렴하네요 그런데 저만 그런건진 모르겟지만 물통을 열심히 비워주고 말려줘도 어쩔 수 없이 핑크 곰팡이가 피네요 물통 구조가 단차도 잇고 좁아서 구석구석 닦기가 어려워요,"['원룸', '여름', '필수', '사다', '여름', '쿠폰', '맥', '살다', '저렴하다', '물통', '비우다', '말리다', '어쩌다', '핑크', '곰팡이', '피', '구조', '차', '구석구석', '닦다']",1,3
6331,성능 대비 가격이 정말 착해요 켜두자마자 습도가 뚝뚝 떨어지는 게 눈으로 보이고 물통에 물 차는 거 보면 속이 다 시원합니다 눅눅했던 방 안이 금방 뽀송해져서 삶의 질이 수직 상승했어요 가성비 제습기로 최고입니다,"['성능', '대비', '가격', '착하다', '켜다', '습도', '떨어지다', '보이다', '차', '뽀송', '수직', '상승', '가성비', '제습기', '최고']",1,3
6332,집이 습해서 빨래도 안마르고 화장실도 물기가 건조가 안되서 제습기를 구매해봤습니다 일단 평수가 10평대까지 1대로 커버가 된다고 해서 샀는데 정말로 제습을 잘 해주더라고요 화장실 진짜 물기 안말랐는데 하루면 뽀송뽀송하게 말라있는게 너무 좋습니다 그 전집은 제습기 필요없을 정도로 건조해서 제습기의 소중함을 몰랐는데 이젠 알게되었고요 근데 물이 밖에 안 담기고 공기청정 기능은 동작을 하는지 잘 모르겠습니다 그리고 24시간 계속 틀어놓으니까 생각보다 전기세가 당연한건가 많이 나오더라고요 하지만 잘 쓰고 있습니다 아 근데 2개를 샀는데 2개 중 한개가 뒷판이 접지가 잘 안되서 돌아가는 소리가 우우우웅 하고 엄청 시끄러워요 이거 그래서 as 문의를 넣어봤는데 본사에 연락해서 하라고 하더라고요 귀찮아서 그냥 살기로 했습니다,"['습하다', '빨래', '마르다', '화장실', '건조', '제습기', '구매', '평수', '커버', '사다', '화장실', '마르다', '하루', '마르다', '좋다', '제습기', '필요', '건조', '제습기', '이제', '담기다', '공기', '청정', '기능', '동작', '시간', '틀다', '생각', '전기세', '당연', '나오다', '쓰다', '사다', '접지', '돌아가다', '소리', '문의', '넣다', '본사', '연락', '귀찮다', '살다']",1,3
6333,생각보다 소음이 커요 그래도 쪼그만게 열일하는 거 보면 조금 귀여움 솔직히 아직 효과는 잘 모르겠는데 집이 구옥이고 많이 습한편이라 사고나니 든든하긴 해요 한달 정도 써보고 다시 후기 남길께요,"['생각', '소음', '크다', '효과', '구옥', '습하다', '사다', '쓰다', '후기', '남기다']",1,3
6334,원룸에서 사용하려고 구매했고 잘 사용중입니다 타이머 희망습도 수면모드가 다 있어서 알차게 기능들 이용하고 있어요 지금 집이 습한편이라 한여름에 외출할때는 희망습도로 방안 습도 관리를 해줬어요 자기전에 빨래를 건조대에 널었을때는 수면모드랑 타이머를 이용해서 습도를 조절하고 있어요 작은방에서 사용하실 분들에게 나쁘지 않은 선택지같아요,"['원룸', '구매', '타이머', '희망', '습도', '수면', '모드', '알차다', '기능', '습하다', '여름', '외출', '희망', '습도', '습도', '관리', '자다', '빨래', '건조대', '널다', '수면', '모드', '타이머', '습도', '조절', '작다', '나쁘다', '선택지']",1,3
6335,원룸이라 제습기 고민 많았는데 원룸에 딱인 제습기로 유명해서 구매해 봤는데 사이즈도 딱이고 작지만 제습 기능도 훌륭해요 타이머 기능 있는 것도 좋고 아주 만족합니다 원룸이면 이 제습기 사세요,"['원룸', '제습기', '고민', '많다', '원룸', '제습기', '유명', '구매', '사이즈', '작다', '기능', '훌륭하다', '타이머', '기능', '좋다', '만족', '원룸', '제습기', '사다']",1,3
6336,여름철 습기 때문에 고민하다가 구매했는데 정말 만족스럽습니다 소음도 생각보다 크지 않고 무엇보다 빨래가 뽀송하게 잘 말라서 쾌적함이 달라요 디자인도 깔끔해서 인테리어와 잘 어울리고 물통 비우기도 간편해서 좋아욘,"['여름철', '습기', '고민', '구매', '만족', '소음', '생각', '크다', '빨래', '뽀송', '마르다', '다르다', '디자인', '인테리어', '어울리다', '물통', '비우다', '좋다']",1,3
6337,처음에 베란다 식물들 월동을위해서 구매후 사용했는데 감동 그 자체 습기가 없으니까 유리창에 맺혔든 물기가 사라지니 겨울철 환기부족으로 생겼던 곰팡이가 흔적두 없이 사라졌답니다 빨래건조두 완벽 물통크기두 크고 호스 끼워서 사용하는데 물통 비울필요없고 더 편리해서 인생 가전 입니다,"['베란다', '식물', '월동', '위하다', '구매', '감동', '자체', '습기', '유리창', '맺히다', '물', '사라지다', '겨울철', '환기', '부족', '생기다', '곰팡이', '흔적', '사라지다', '빨래', '건조', '완벽', '물통', '크기', '크다', '호스', '끼우다', '물통', '비우다', '필요', '편리', '인생', '가전']",1,3
6338,개인적으로 건조기나 제습기를 선호하지 않고 일광건조를 좋아하는 편인데 본격적인 장마 직전에 제습기가 꼭 필요하다고 생각되어 여러 제품을 비교해보다가 디자인과 크기 가격이 모두 마음에 드는 이 제품으로 구매하였습니다 아직 비가 안 와서 사용하지 못 했지만 주말에 첫 개시를 해 볼 예정입니다 부디 내구성이 튼튼하여 오랫동안 잘 사용하면 좋겠네요,"['개인', '건조기', '제습기', '선호', '일광', '건조', '좋아하다', '본격', '장마', '직전', '제습기', '필요', '생각', '제품', '비교', '디자인', '크기', '가격', '마음', '제품', '구매', '주말', '개시', '예정', '내구', '오랫동안', '좋다']",1,3
6339,집에 늦게 도착해서 엄청 피곤한 상태로 성능확인하려고 대충 연결하고 자고 일어나서 물통 비우려는데 꽉차있네요 세상에 너무 만족스러워서 바로 리뷰쓰러왔습니다 자취방의 복도가 작은창만 있고 화장실 습기와 건조기때문에 환기가 잘 안되는 구조라 집게벌레와 동거하며 살고 있습니다 하지만 자취방이라 가전을 늘리긴 부담스럽고 한번도 제습기 써본적이 없어서 매번 고민했거든요 미니 제습기정도면 괜찮겠지했는데 배터리 발열문제가 전체적으로 있어서 용량이 작은 일반 제습기를 찾게 됐습니다 한 일주일 고민하다가 곧 장마래서 바로 질렀어요 집이 엄청 습하다고 느끼는데 평소 습도가 65 건조기 돌리면 85까지 올라가지만 안팎이고 다른 제습기들은 65 내로는 평균범위라고 해서 괜히 가전 지르나 고민했었던게 무색하네요 집 평수 10평인데 공간이 나뉘어져있으면 성능이 현저히 떨어진다는 얘기를 들었습니다 하지만 애초에 복도에 놓고 쓸 생각이라 큰 방은 닫고 사용할 예정이었고 7평 정고 공간 어제 큰 방 닫고 가동한 결과였습니다 이 정도면 그냥 큰 방 열어놓고 작동해도 무리가 없을것 같습니다 어제 가동시작할때가 61도 오늘 아침에 일어나니 40 가 되어있었습니다 다른 타사 리뷰보니까 가동하고 자고 일어나도 물이 거의 안찼다고 해서 반의 반만 차도 다행이겠다 싶었는데 너무 만족스러워요 참 소음에 대한 리뷰가 있어서 체감 설명하자면 딱 시끄러운 냉장고 정도의 소음입니다 집이 적막한 집이었으면 잘 때 시끄럽다고 느낄수도 있고 약간의 가전 소음이 존재하는 집이면 아무렇지 않을 정도의 소음입니다,"['늦다', '도착', '피곤', '상태', '성능', '확인', '연결', '자다', '일어나다', '물통', '비우다', '차', '만족', '리뷰', '쓰다', '자취', '복도', '작다', '화장실', '습기', '건조', '환기', '구조', '집게', '벌레', '동거', '살다', '자취방', '가전', '늘리다', '부담', '제습기', '쓰다', '고민', '미니', '제습기', '괜찮다', '배터리', '발열', '문제', '전체', '용량', '작다', '일반', '제습기', '찾다', '일주일', '고민', '장마', '지르다', '습하다', '평소', '습도', '건조기', '돌리다', '올라가다', '안팎', '제습기', '평균', '범위', '가전', '지르다', '고민', '평수', '공간', '나뉘다', '성능', '떨어지다', '얘기', '애초', '복도', '놓다', '쓰다', '생각', '크다', '예정', '공간', '크다', '가동', '결과', '크다', '열다', '작동', '무리', '가동', '시작', '오늘', '아침', '일어나다', '타사', '리뷰', '가동', '자다', '일어나다', '차', '차', '다행', '만족', '소음', '대하다', '리뷰', '체감', '설명', '냉장고', '소음', '적막', '자다', '가전', '소음', '존재', '소음']",1,3
6340,제습기 정말정말 너무 좋아요 집이 여름되니 조금 습해져서 샀는데 이거 없으면 여름 나기 어렵지 않을까싶어요 빨래할때마다 필수 물 너무 잘모이고 습도 퍼센트가 금방내려가서 그거 보는 맛이있습니다,"['제습기', '좋다', '여름', '습하다', '사다', '여름', '빨래', '필수', '모이다', '습도', '내려가다']",1,3
6341,넘 귀엽뽀쨕한 제습기 좁은 자취방에서 쓰기에 딱 좋아요 화이트에 심플하게 생겨서 너무 맘에듭니다 소음이 심하다는 리뷰 몇개보고 좀 걸렸는데 별로 안심한데요 이정도면 나름 조용한편이 아닐까 생각합니다 올여름 같이 잘 지내봐야겠어여,"['귀엽뽀쨕', '제습기', '자취방', '쓰다', '좋다', '화이트', '심플', '생기다', '들다', '소음', '심하다', '리뷰', '걸리다', '심하다', '생각', '여름', '지내다']",1,3
6342,집에 습기가 좀 있는것 같아서 거실에 두고 빨래 말릴때 사용하려고 구매했습니다 크기가 작아서 너무 맘음에 들어요 소음은 조금 있지만 제습기 소음은 다 이정도는 있어서 만족합니다 특가로 잘 구매한것 같아요,"['습기', '거실', '두다', '빨래', '말리다', '구매', '크기', '작다', '들다', '소음', '습기', '소음', '만족', '특가', '구매']",1,3
6343,자취방에 딱맞는 사이즈고 디자인도 깔끔하고 화이트라 어디둬도 미관상 걸리적거리는게 없어서 좋아요 성능도 괜찮고 물이 가득 차는거보니 잘 작동되는거 같아요 물 버리는것도 뒤만 열고 싱크대에 바로 부으면되니까 편해요,"['자취방', '맞다', '사이즈', '디자인', '화이트', '두다', '미관', '걸리적거리다', '좋다', '성능', '괜찮다', '차', '작동', '버리다', '열다', '싱크대', '편하다']",1,3
6344,너무 습한 날씨가 이어져서 제습기를 구매했습니다 후기 잘 찾아보고 그나마 무난하게 잘 사용할 수 있을 것 같아서 샀는데 배송도 빠르고 작동해보니 사용법도 깔끔하고 디자인도 깔끔해서 좋아요,"['습하다', '날씨', '이어지다', '제습기', '구매', '후기', '찾아보다', '무난하다', '사다', '배송', '빠르다', '작동', '사용법', '디자인', '좋다']",1,3
6345,작년 여름 이 제습기덕분에 습기에서 좀 안전했었던 것 같아요 금방 물기차서 어디서 물이 이렇게나 나올까 라는 의문이 들정도였어요 공기청정기능은 아직 사용하지않았는데 제습기능만으로도 감사함,"['작년', '여름', '제습기', '덕분', '습기', '안전', '물', '차', '나오다', '의문', '들다', '공기', '청정', '기능', '기능', '감사']",1,3
