,content,vector,cluster,tokens_final,text_for_tfidf,action_cluster
3657,오늘의집너무괜찮지만 오프라인으로 할것같아요 ㅎㅎ,"[ 0.00469208  0.04174805 -0.01817322 ... -0.03424072 -0.04830933
 -0.00837708]",2,"['오늘', '괜찮다', '오프라인']",오늘 괜찮다 오프라인,1
3658,가전 4대 이상 사실거면 오프라인이 나요~ 그이하로 구매하실거면 저라면 온라인으로 하나씩 따로최저가 찾아서 살거같아요 ㅎ,"[ 0.00491714  0.01617432 -0.0324707  ... -0.03829956 -0.02897644
  0.00630951]",2,"['가전', '이상', '사다', '오프라인', '이하', '구매', '온라인', '최저', '찾다', '살다']",가전 이상 사다 오프라인 이하 구매 온라인 최저 찾다 살다,1
3659,아무래도 가성비로 하시려면 신상보다는 한단계 아래로 하셔야 될 거 같구 온라인 추천드려요,"[-0.00195694  0.02639771 -0.03041077 ... -0.03222656 -0.009758
 -0.0007143 ]",2,"['가성비', '신상', '단계', '아래', '온라인', '추천', '드리다']",가성비 신상 단계 아래 온라인 추천 드리다,1
3660,저는 다 삼성몰에서 온라인으로 샀어요~~,"[ 0.0011301   0.01094055 -0.04003906 ... -0.03662109 -0.03579712
 -0.00556183]",2,"['삼성몰', '온라인', '사다']",삼성몰 온라인 사다,1
3661,온라인도확인해 봐야겠어용 온라인도 끌팁이네욘,"[-0.00072145  0.01634216 -0.01620483 ... -0.04754639 -0.01316833
 -0.01154327]",2,"['온라인', '확인', '온라인', '끄다']",온라인 확인 온라인 끄다,1
3662,오프라인으로만 구매했어요 ! 여기저기 견적 받아보시면 좋아요,"[-0.00787354  0.03013611 -0.03161621 ... -0.02737427 -0.04040527
  0.00042439]",2,"['오프라인', '구매', '여기저기', '견적', '좋다']",오프라인 구매 여기저기 견적 좋다,0
3663,제 주변에 오프라인 가서 판매자분 잘 만나서 사은품도 많이 받고 온라인보다 훨씬 저렴하게 한 분이 있어요! 저도 웬만하면 오프라인 먼저 견적 받구 온라인으로 비교해볼 예정입니당,"[-0.00902557  0.03123474 -0.03805542 ... -0.03326416 -0.02523804
 -0.00466919]",2,"['주변', '오프라인', '판매자', '만나다', '사은품', '온라인', '저렴하다', '오프라인', '견적', '온라인', '비교', '예정']",주변 오프라인 판매자 만나다 사은품 온라인 저렴하다 오프라인 견적 온라인 비교 예정,0
3664,오프라인 가서 견적 한번 받아보시고 패밀리몰이랑 가격 비교 해보셔야할 거 같아요,"[-0.00125599  0.02340698 -0.02410889 ... -0.04214478 -0.03305054
  0.01925659]",2,"['오프라인', '견적', '패밀리', '가격', '비교']",오프라인 견적 패밀리 가격 비교,0
3665,행사하는 오프라인매장가셔서 견적뽑아보세요~ 그리고 패몰이랑 비교후에 살꺼같아요,"[ 0.00055361  0.00764084 -0.03604126 ... -0.03787231 -0.02215576
  0.01550293]",2,"['행사', '오프라인', '매장', '견적', '패모', '비교', '살다']",행사 오프라인 매장 견적 패모 비교 살다,2
3666,오프라인에서 견적 뽑아보고 온라인이 더 저렴한곳으로 구매할래요 가격차이가 크게 나지 않는다면 오프라인이요! 전 보고 사는걸 좋아해서ㅎㅎ,"[-0.01348877  0.01925659 -0.02612305 ... -0.03829956 -0.02832031
 -0.0104599 ]",2,"['오프라인', '견적', '온라인', '저렴하다', '구매', '가격', '차이', '크다', '오프라인', '사다', '좋아하다']",오프라인 견적 온라인 저렴하다 구매 가격 차이 크다 오프라인 사다 좋아하다,0
3667,저도 인터넷으로 구매했어요! 굳이 매장까지 안가도되죵,"[-0.00600433  0.02737427 -0.02267456 ... -0.02825928 -0.05273438
 -0.00466919]",2,"['인터넷', '구매', '매장']",인터넷 구매 매장,2
3668,온라인은 2~3개 정도 적게 구매하시면 나름 괜찮게 구매할 수 있다고 하는데 개수가 많으면 많을수록 오프라인이 저렴하다고 해요,"[ 0.00125504  0.01794434 -0.04385376 ... -0.0214386  -0.01651001
  0.00951385]",2,"['온라인', '적다', '구매', '괜찮다', '구매', '개수', '많다', '많다', '오프라인']",온라인 적다 구매 괜찮다 구매 개수 많다 많다 오프라인,0
3669,소량으로 사시는거면 괜찮아요! 다품목 구매할때만 매장에서 혜택있어요!,"[-0.00080633  0.0149765  -0.04129028 ... -0.02394104 -0.0402832
  0.01320648]",2,"['소량', '사다', '괜찮다', '품목', '구매', '매장', '혜택']",소량 사다 괜찮다 품목 구매 매장 혜택,2
3670,기능을 한번확인해보세요! 인터넷가로 나와있는거면 실제 오프라인상 제품이랑 기능이 떨어져있다고 들었어요,"[ 0.00695801  0.02186584 -0.02131653 ... -0.03292847 -0.01058197
 -0.01925659]",2,"['기능', '확인', '인터넷', '나오다', '오프라인', '제품', '기능', '떨어지다']",기능 확인 인터넷 나오다 오프라인 제품 기능 떨어지다,2
3671,온라인이 싸다는 인식이었는데 막상 한꺼번에 구매하니 오프라인이 더 괜찮더라구요,"[ 0.00868225  0.03344727 -0.03372192 ... -0.0194397  -0.03097534
  0.00018036]",2,"['온라인', '싸다', '인식', '구매', '오프라인', '괜찮다']",온라인 싸다 인식 구매 오프라인 괜찮다,1
3672,4개 이상 구입하면 매장할인가가 좀더 저렴한거 같아요,"[ 0.03707886  0.02505493 -0.02429199 ... -0.03244019 -0.03277588
  0.03295898]",2,"['이상', '구입', '매장', '할인', '저렴하다']",이상 구입 매장 할인 저렴하다,2
3673,인터넷이 원래 더 저렴해요 고장났을때 as가 빨리 안된다구 하더라구요 매장에서 산사람이 더 우선순위라 들었어요 그런 차이 아닐까요 ?,"[ 0.00855255  0.02157593 -0.01713562 ... -0.03262329 -0.0451355
 -0.00943756]",2,"['인터넷', '저렴하다', '고장', '매장', '사다', '사람', '우선순위', '차이']",인터넷 저렴하다 고장 매장 사다 사람 우선순위 차이,2
3674,저는 그게 불안해서 오프라인 생각중이에요,"[ 0.01182556  0.03363037 -0.02490234 ... -0.02749634 -0.01340485
 -0.00147152]",2,"['불안', '오프라인', '생각']",불안 오프라인 생각,1
3675,공식사이트나 믿을만한 사이트면 괜찮다고 생각하는데 품목 많으면 오프라인 추천이요,"[ 0.00177193 -0.00669861 -0.03845215 ... -0.03469849 -0.02003479
 -0.01316071]",2,"['공식', '사이트', '사이트', '괜찮다', '생각', '품목', '많다', '오프라인', '추천']",공식 사이트 사이트 괜찮다 생각 품목 많다 오프라인 추천,0
3676,잘만찾으면 오프라인도 온라인가격있을거에요! 발품추천드려요!,"[-0.01184082  0.03686523 -0.03826904 ... -0.02531433 -0.03387451
  0.0035038 ]",2,"['찾다', '오프라인', '온라인', '가격', '발품', '추천', '드리다']",찾다 오프라인 온라인 가격 발품 추천 드리다,0
3677,인터넷으로 사는것보다 백화점이나 마트에서 다품목할인받으면 전체적으론 더 혜택이많은거같아요,"[ 0.01637268  0.01945496 -0.02792358 ... -0.03353882 -0.05267334
 -0.00604248]",2,"['인터넷', '사다', '백화점', '마트', '품목', '할인', '전체', '혜택', '많다']",인터넷 사다 백화점 마트 품목 할인 전체 혜택 많다,2
3678,하나만 사는거면 매장에서 품번 알아서 인터넷에서 사는것도 괜찮을거 같아요!,"[ 0.00427628  0.02485657 -0.02444458 ... -0.02616882 -0.03591919
  0.02113342]",2,"['사다', '매장', '인터넷', '사다', '괜찮다']",사다 매장 인터넷 사다 괜찮다,2
3679,하나만 사는 거면 온라인도 괜찮을 거 같아요,"[ 0.01490784  0.02923584 -0.0165863  ... -0.02076721 -0.03092957
 -0.00195503]",2,"['사다', '온라인', '괜찮다']",사다 온라인 괜찮다,1
3680,할인상품은 오프라인이 더 쌀수도있어요 전 오프라인추천..,"[ 0.01286316  0.02017212 -0.0368042  ... -0.02832031 -0.02702332
 -0.0214386 ]",2,"['할인', '상품', '오프라인', '싸다', '오프라인', '추천']",할인 상품 오프라인 싸다 오프라인 추천,2
3681,일단 오프매장 예약해놔써용!다녀오깨용!,"[ 1.90277100e-02  3.19824219e-02 -1.57165527e-02 ... -3.27453613e-02
 -2.38647461e-02 -3.18884850e-05]",2,"['오프', '매장', '예약', '다녀오다', '깨']",오프 매장 예약 다녀오다 깨,2
3682,백화점 여기저기 발품팔아 구매하도라고요,"[ 0.0115509   0.03234863 -0.01433563 ... -0.0390625  -0.05392456
  0.00965881]",2,"['백화점', '여기저기', '발품', '팔다', '구매']",백화점 여기저기 발품 팔다 구매,0
3683,많은 항목이라면 오프라인이 할인률이 더 크다고 해서 발품 팔것 같아요 한두개 정도면 온라인 고고이고요,"[ 1.26361847e-05  1.90277100e-02 -3.80554199e-02 ... -3.34167480e-02
 -3.03344727e-02 -7.95745850e-03]",2,"['많다', '항목', '오프라인', '할인', '크다', '발품', '팔다', '온라인', '고고']",많다 항목 오프라인 할인 크다 발품 팔다 온라인 고고,0
3684,혼수가전은 은근히 오프라인도 저렴하더라구요 전 오프라인했어요,"[ 0.02288818  0.03515625 -0.02375793 ... -0.01450348 -0.02685547
 -0.00095606]",2,"['혼수', '가전', '오프라인', '저렴하다', '오프라인']",혼수 가전 오프라인 저렴하다 오프라인,1
3685,"백화점, 오픈매장 등 발품 팔려고 합니다~","[ 0.01222992  0.01774597 -0.02194214 ... -0.04580688 -0.0461731
 -0.01174164]",2,"['백화점', '오픈', '매장', '발품', '팔다']",백화점 오픈 매장 발품 팔다,2
3686,오픈하는 매장 오픈빨이 가장 좋다고는 하더라구요 발품많이 팔아야 좋대요 백화점이라고 무조건 비싼것도 아니라고 그러더라구요,"[ 0.01716614  0.00363731 -0.02636719 ... -0.04058838 -0.02528381
  0.00868225]",2,"['오픈', '매장', '오픈', '빨다', '좋다', '발품', '팔다', '좋다', '백화점', '비싸다', '그러다']",오픈 매장 오픈 빨다 좋다 발품 팔다 좋다 백화점 비싸다 그러다,2
3687,백화점이랑 삼성매장 같이 비교해보고 가격따져서 구매했습니당! 온라인으로 사기엔 항목이 너무 많아서요,"[ 0.00744247  0.01490021 -0.0489502  ... -0.03640747 -0.03509521
 -0.01276398]",2,"['백화점', '삼성', '매장', '비교', '가격', '따지다', '구매', '온라인', '사다', '항목', '많다']",백화점 삼성 매장 비교 가격 따지다 구매 온라인 사다 항목 많다,0
3688,인터넷이랑 오프라인매장 비교해보고 구매하려구요!,"[ 0.00596237  0.02619934 -0.02810669 ... -0.03341675 -0.04559326
 -0.01846313]",2,"['인터넷', '오프라인', '매장', '비교', '구매']",인터넷 오프라인 매장 비교 구매,2
3689,저도 거의 비슷하게 구매했는데 제품이 너무 다르기도 하고 온라인보다 오프라인이 더 나았어요!,"[ 0.00334549  0.01577759 -0.04629517 ... -0.02783203 -0.03381348
 -0.01346588]",2,"['구매', '제품', '다르다', '온라인', '오프라인']",구매 제품 다르다 온라인 오프라인,1
3690,매장에서 원하는 제품 보고 견적 받아보시고 인터넷이 더 싸면 인터넷으로 구입하는게 좋을거같아요! 전 그냥 매장에서 구입했는데 나중에 찾아보니 인터넷이 더 싸더라구요~,"[ 0.00234604  0.03366089 -0.03741455 ... -0.03068542 -0.02326965
  0.01689148]",2,"['매장', '원하다', '제품', '견적', '인터넷', '싸다', '인터넷', '구입', '좋다', '매장', '구입', '찾아보다', '인터넷', '싸다']",매장 원하다 제품 견적 인터넷 싸다 인터넷 구입 좋다 매장 구입 찾아보다 인터넷 싸다,2
3691,저는 매장가서 구매했습니다 근데 인터넷이 훨씬 싸긴 하더라구오,"[ 0.00335884  0.02003479 -0.0390625  ... -0.034729   -0.04016113
  0.00485229]",2,"['매장', '구매', '인터넷', '싸다']",매장 구매 인터넷 싸다,2
3692,단품은 인터넷이 싸고 여러개 구매하면 매장이 더싸다고 들었어요!,"[ 0.00045204  0.03659058 -0.0282135  ... -0.01850891 -0.04315186
  0.01332092]",2,"['인터넷', '싸다', '구매', '매장', '싸다']",인터넷 싸다 구매 매장 싸다,2
3693,저는 다 매장구매로 했는데 인터넷도 많이하시더라구요,"[ 0.01200104  0.01164246 -0.02032471 ... -0.04104614 -0.03887939
  0.01620483]",2,"['매장', '구매', '인터넷']",매장 구매 인터넷,2
3694,품목이 많으시면 오프라인 매장에서 혜택받는게 나을거같아요,"[ 0.0144043   0.02032471 -0.03988647 ... -0.03149414 -0.04272461
  0.00168037]",2,"['품목', '많다', '오프라인', '매장', '혜택']",품목 많다 오프라인 매장 혜택,2
3695,구매 갯수가 많으면 매장에서 직접 사시는게 더 할인이 많지않나욤?,"[ 0.01771545  0.03152466 -0.03149414 ... -0.04415894 -0.04397583
  0.02015686]",2,"['구매', '갯수', '많다', '매장', '사다', '할인', '많다']",구매 갯수 많다 매장 사다 할인 많다,2
3696,저도 매장 5군디 돌았는데 도대체 매장에서 사는 이득이 뭔지 모르겠더라구요.. 똑같은 조건에 인터넷이 300만원 더 싸요,"[-0.00545883  0.02961731 -0.03427124 ... -0.05142212 -0.02359009
  0.012146  ]",2,"['매장', '돌다', '매장', '사다', '이득', '똑같다', '조건', '인터넷', '싸다']",매장 돌다 매장 사다 이득 똑같다 조건 인터넷 싸다,2
3697,매장돌아다니면서 조금더 저렴한? 잘해주는? 곳에서 했어요!,"[ 0.00626755  0.02452087 -0.02888489 ... -0.04751587 -0.03369141
  0.00187492]",2,"['매장', '돌아다니다', '저렴하다']",매장 돌아다니다 저렴하다,2
3698,"여러개를 산다하면 매장, 한두개를 산다하면 온라인이 저렴한거같아요","[ 0.00238228  0.02391052 -0.03494263 ... -0.03713989 -0.025177
  0.01634216]",2,"['사다', '매장', '사다', '온라인']",사다 매장 사다 온라인,1
3699,저두 매장이요..! 근데 여러개 사지않는이상 한두개면 인터넷도 괜찮을거같아영,"[ 7.67111778e-05  2.20489502e-02 -4.12292480e-02 ... -4.43420410e-02
 -3.48815918e-02  2.04162598e-02]",2,"['매장', '사다', '이상', '인터넷', '괜찮다']",매장 사다 이상 인터넷 괜찮다,2
3700,매장에서구매하려구요! 인터넷은뭔가불안해서!,"[ 0.01204681  0.02908325 -0.0385437  ... -0.0383606  -0.04708862
  0.00967407]",2,"['매장', '구매', '인터넷', '불안']",매장 구매 인터넷 불안,2
3701,몇가지 안되면 인터넷에서 주문하는게 훨씬 저렴해요 근데 5가지 이상 되는거면 매장에서 구매하시는게 더 저렴해질 수도 있어요,"[ 0.00226212  0.03038025 -0.02120972 ... -0.02966309 -0.02832031
  0.01399994]",2,"['인터넷', '주문', '저렴하다', '이상', '매장', '구매']",인터넷 주문 저렴하다 이상 매장 구매,1
3702,두개다 비교해보려구요 매장은 발품많이팔고,"[ 0.02328491  0.01178741 -0.03005981 ... -0.04644775 -0.04217529
  0.0125885 ]",2,"['비교', '매장', '발품', '팔다']",비교 매장 발품 팔다,0
3703,매장가서 보고 인터넷으로 구매하면 저렴하더라구용,"[ 0.0007062   0.03411865 -0.02346802 ... -0.03457642 -0.03430176
  0.01120758]",2,"['매장', '인터넷', '구매', '저렴하다']",매장 인터넷 구매 저렴하다,2
3704,최신형이 아니면 온라인구매도 괜찮은것같아요,"[ 0.00509262  0.02223206 -0.03408813 ... -0.03219604 -0.0479126
 -0.00684738]",2,"['최신', '온라인', '구매', '괜찮다']",최신 온라인 구매 괜찮다,1
3705,저는 온라인이랑 오프라인 둘 다 알아봤는데 4개 이상 살 경우 오프라인이 훨씬 저렴했어요. 그리고 온라인에는 주로 중국산이더라구요?,"[-0.0052948   0.01140594 -0.04467773 ... -0.02799988 -0.0133667
  0.00427628]",2,"['온라인', '오프라인', '이상', '사다', '오프라인', '온라인', '중국']",온라인 오프라인 이상 사다 오프라인 온라인 중국,1
